 ID, Company Name, Contact ID, Employee ID, Title, Value, Stage, Type, Probability, Created At, Closed At, Expected Close Date, Fiscal Quarter, Source, Next Step, Competitor, Lost Reason, Industry, Size, Region
274990749,Digital LLC,554193015,126591564,Digital LLC - New Logo (FY2026),376590.5414025866,Solution Validation,New Logo,0.4785122111404962,2024-11-02 23:00:37.646319 UTC,,2025-04-22 23:00:37.646319 UTC,FY2026-Q2,Outbound,ROI Analysis,,,Technology,Enterprise,NA
424609344,Finance Corp,1159648590,895334175,Finance Corp - New Logo (FY2026),215325.41422690128,Discovery,New Logo,0.1895038071488218,2024-12-20 23:00:37.660615 UTC,,2025-06-09 23:00:37.660615 UTC,FY2026-Q2,Inbound,Technical Deep Dive,Major Competitor,,Financial,Enterprise,NA
2081060248,Retail SRL,1159648590,643793315,Retail SRL - New Logo (FY2026),27158.397261351176,Prospecting,New Logo,9.268314549882357e-2,2024-12-28 23:00:37.660879 UTC,,2025-04-12 23:00:37.660879 UTC,FY2026-Q2,Event,Schedule Discovery Call,,,Retail,SMB,LATAM
798417391,Construct GmbH,1159648590,1826904509,Construct GmbH - New Logo (FY2026),365138.9927420866,Prospecting,New Logo,2.614735128062784e-2,2024-12-26 23:00:37.661108 UTC,,2025-07-23 23:00:37.661108 UTC,FY2026-Q3,Inbound,Schedule Discovery Call,Regional Player,,Manufacturing,Enterprise,EMEA
1006153104,Cyber SA,1636924832,643793315,Cyber SA - New Logo (FY2025),11585.342303760204,Closed Won,New Logo,1.0,2024-08-20 23:00:37.664771 UTC,2024-08-29 23:00:37.664771 UTC,2024-12-14 23:00:37.664771 UTC,FY2025-Q4,Inbound,,,,Technology,SMB,LATAM
746750269,Market Ltd,1636924832,2138075717,Market Ltd - New Logo (FY2025),6251.355816735459,Closed Lost,New Logo,0.0,2024-07-28 23:00:37.665038 UTC,2024-08-03 23:00:37.665038 UTC,2024-10-05 23:00:37.665038 UTC,FY2025-Q4,Outbound,,,Competitor Selected,Retail,SMB,LATAM
692575792,Commerce Pte,1664786702,951775129,Commerce Pte - New Logo (FY2026),16536.147360936404,Discovery,New Logo,0.32242670230898385,2024-12-01 23:00:37.668844 UTC,,2025-03-11 23:00:37.668844 UTC,FY2026-Q1,Outbound,Technical Deep Dive,Major Competitor,,Retail,SMB,APAC
635660637,Finance SA,1664786702,1507141089,Finance SA - New Logo (FY2026),18942.98139381244,Discovery,New Logo,0.26983728812548785,2024-11-29 23:00:37.669084 UTC,,2025-02-04 23:00:37.669084 UTC,FY2026-Q1,Event,Technical Deep Dive,,,Financial,SMB,EMEA
1541841037,Bank LLC,1806916001,1608037409,Bank LLC - Referral (FY2026),82508.75154726078,Prospecting,Referral,0.1000312383866977,2025-01-15 23:00:37.671482 UTC,,2025-06-01 23:00:37.671482 UTC,FY2026-Q2,Inbound,Schedule Discovery Call,,,Financial,Mid-Market,NA
1474709985,Invest Ltd,1229327333,1050508733,Invest Ltd - New Logo (FY2026),10673.209319889296,Solution Validation,New Logo,0.43151193056663206,2024-11-02 23:00:37.674095 UTC,,2025-01-25 23:00:37.674095 UTC,FY2026-Q1,Event,ROI Analysis,Major Competitor,,Financial,SMB,EMEA
1377009055,Finance Ltd,1229327333,1608037409,Finance Ltd - New Logo (FY2026),69383.14520314005,Discovery,New Logo,0.18949444847734312,2024-12-09 23:00:37.67435 UTC,,2025-05-05 23:00:37.67435 UTC,FY2026-Q2,Outbound,Technical Deep Dive,,,Financial,Mid-Market,EMEA
1898437062,Capital GmbH,1229327333,1398229709,Capital GmbH - Referral (FY2026),13842.196866341865,Solution Validation,Referral,0.5110862883805117,2024-11-14 23:00:37.674572 UTC,,2025-02-14 23:00:37.674572 UTC,FY2026-Q1,Partner,ROI Analysis,Regional Player,,Financial,SMB,EMEA
2039671778,Machine Inc,314440842,895334175,Machine Inc - New Logo (FY2026),299927.7884908393,Prospecting,New Logo,0.13702039918119607,2025-01-19 23:00:37.678251 UTC,,2025-08-13 23:00:37.678251 UTC,FY2026-Q3,Outbound,Schedule Discovery Call,Major Competitor,,Manufacturing,Enterprise,NA
904819373,Finance Ltd,314440842,1439420165,Finance Ltd - New Logo (FY2026),17251.63090332571,Discovery,New Logo,0.32671749470339706,2024-12-01 23:00:37.678533 UTC,,2025-02-26 23:00:37.678533 UTC,FY2026-Q1,Outbound,Technical Deep Dive,Major Competitor,,Financial,SMB,LATAM
2126122898,Retail LLC,314440842,517880878,Retail LLC - New Logo (FY2026),46787.3923743213,Prospecting,New Logo,0.11189344942061324,2024-12-25 23:00:37.678767 UTC,,2025-04-28 23:00:37.678767 UTC,FY2026-Q2,Outbound,Schedule Discovery Call,Major Competitor,,Retail,Mid-Market,NA
1239278190,Tech Pte,1955076214,1398229709,Tech Pte - New Logo (FY2026),30925.626033550932,Solution Validation,New Logo,0.5933784773576048,2024-10-26 23:00:37.682944 UTC,,2025-03-05 23:00:37.682944 UTC,FY2026-Q1,Outbound,ROI Analysis,Major Competitor,,Technology,Mid-Market,APAC
274010485,Make LLC,1955076214,1398229709,Make LLC - New Logo (FY2026),22965.824468739964,Prospecting,New Logo,0.16139581988155688,2025-01-09 23:00:37.683231 UTC,,2025-03-29 23:00:37.683231 UTC,FY2026-Q1,Outbound,Schedule Discovery Call,Major Competitor,,Manufacturing,SMB,NA
287853130,Machine Co,1955076214,1398229709,Machine Co - New Logo (FY2026),91988.78461259823,Discovery,New Logo,0.2545242912208233,2024-11-27 23:00:37.683479 UTC,,2025-03-09 23:00:37.683479 UTC,FY2026-Q1,Partner,Technical Deep Dive,,,Manufacturing,Mid-Market,APAC
412685301,Software Ltd,1144396551,374742912,Software Ltd - New Logo (FY2026),23603.173138361035,Negotiation,New Logo,0.8063061668231581,2024-09-24 23:00:37.683719 UTC,,2025-01-18 23:00:37.683719 UTC,FY2026-Q1,Outbound,Final Approval,,,Technology,SMB,EMEA
935494166,Make Corp,1144396551,374742912,Make Corp - New Logo (FY2026),90125.40765961184,Prospecting,New Logo,9.96955947830895e-2,2024-12-30 23:00:37.683969 UTC,,2025-04-22 23:00:37.683969 UTC,FY2026-Q2,Inbound,Schedule Discovery Call,Major Competitor,,Manufacturing,Mid-Market,NA
1745114051,Finance Co,921171915,1816148921,Finance Co - Referral (FY2026),12642.969507659636,Discovery,Referral,0.2480006134520067,2024-12-02 23:00:37.684208 UTC,,2025-03-09 23:00:37.684208 UTC,FY2026-Q1,Inbound,Technical Deep Dive,Major Competitor,,Financial,SMB,APAC
1833800514,Medical SA,921171915,943289491,Medical SA - Referral (FY2026),22149.52964112492,Prospecting,Referral,5.409304799810385e-2,2025-01-20 23:00:37.684479 UTC,,2025-05-07 23:00:37.684479 UTC,FY2026-Q2,Outbound,Schedule Discovery Call,,,Healthcare,SMB,LATAM
533631697,Retail Corp,921171915,895334175,Retail Corp - New Logo (FY2026),18628.986796617584,Proposal,New Logo,0.64453069598672,2024-10-14 23:00:37.684716 UTC,,2025-01-29 23:00:37.684716 UTC,FY2026-Q1,Event,Contract Review,,,Retail,SMB,NA
619525238,Software Ltd,910478624,1224300936,Software Ltd - New Logo (FY2026),8931.445154454066,Prospecting,New Logo,9.032346849696227e-3,2025-01-12 23:00:37.684958 UTC,,2025-04-25 23:00:37.684958 UTC,FY2026-Q2,Outbound,Schedule Discovery Call,Major Competitor,,Technology,SMB,EMEA
1383197287,Health GmbH,910478624,1157138452,Health GmbH - New Logo (FY2025),22770.068701214168,Proposal,New Logo,0.7424053998729407,2024-09-29 23:00:37.685218 UTC,,2024-12-04 23:00:37.685218 UTC,FY2025-Q4,Outbound,Contract Review,,,Healthcare,SMB,EMEA
2039173395,Cyber Corp,910478624,1816148921,Cyber Corp - New Logo (FY2026),6097.751100722344,Prospecting,New Logo,0.12101060139213393,2025-01-19 23:00:37.685468 UTC,,2025-03-22 23:00:37.685468 UTC,FY2026-Q1,Inbound,Schedule Discovery Call,,,Technology,SMB,NA
842468615,Make LLC,64241443,1837155942,Make LLC - New Logo (FY2026),251054.6781428379,Solution Validation,New Logo,0.457844607952185,2024-10-29 23:00:37.685731 UTC,,2025-04-14 23:00:37.685731 UTC,FY2026-Q2,Event,ROI Analysis,Major Competitor,,Manufacturing,Enterprise,NA
47874346,Store Ltd,64241443,374742912,Store Ltd - Referral (FY2026),28475.04427398357,Proposal,Referral,0.6920076101540812,2024-10-09 23:00:37.685998 UTC,,2025-01-11 23:00:37.685998 UTC,FY2026-Q1,Outbound,Contract Review,,,Retail,SMB,APAC
1745009110,Bank GmbH,64241443,122346013,Bank GmbH - Referral (FY2026),7990.1311688284895,Discovery,Referral,0.22970508778170845,2024-12-07 23:00:37.686234 UTC,,2025-02-24 23:00:37.686234 UTC,FY2026-Q1,Partner,Technical Deep Dive,Regional Player,,Financial,SMB,EMEA
1432833958,Commerce Ltd,1017011128,1180861141,Commerce Ltd - New Logo (FY2026),20907.87659597321,Solution Validation,New Logo,0.5369084959643692,2024-11-18 23:00:37.686482 UTC,,2025-03-02 23:00:37.686482 UTC,FY2026-Q1,Partner,ROI Analysis,Regional Player,,Retail,SMB,LATAM
828444110,Make Co,1017011128,519770588,Make Co - New Logo (FY2026),69445.00388421764,Discovery,New Logo,0.21360767311003143,2024-12-15 23:00:37.686734 UTC,,2025-03-16 23:00:37.686734 UTC,FY2026-Q1,Inbound,Technical Deep Dive,,,Manufacturing,Mid-Market,APAC
1724671530,Cyber Inc,1017011128,1157138452,Cyber Inc - New Logo (FY2026),97908.94054331706,Prospecting,New Logo,2.5585859601514965e-2,2025-01-01 23:00:37.686973 UTC,,2025-05-06 23:00:37.686973 UTC,FY2026-Q2,Outbound,Schedule Discovery Call,Major Competitor,,Technology,Mid-Market,NA
773714725,Construct SA,621779906,519770588,Construct SA - New Logo (FY2026),11948.001768630404,Discovery,New Logo,0.2832661716926311,2024-12-22 23:00:37.687232 UTC,,2025-04-01 23:00:37.687232 UTC,FY2026-Q2,Outbound,Technical Deep Dive,Regional Player,,Manufacturing,SMB,EMEA
2116318535,Medical Ltd,621779906,1826904509,Medical Ltd - New Logo (FY2026),416467.0647953633,Solution Validation,New Logo,0.4649074548785805,2024-11-06 23:00:37.687487 UTC,,2025-05-08 23:00:37.687487 UTC,FY2026-Q2,Outbound,ROI Analysis,,,Healthcare,Enterprise,EMEA
776622351,Shop Pte,621779906,517880878,Shop Pte - New Logo (FY2026),20752.045457789158,Solution Validation,New Logo,0.5404507526539315,2024-11-02 23:00:37.687744 UTC,,2025-01-14 23:00:37.687744 UTC,FY2026-Q1,Outbound,ROI Analysis,Major Competitor,,Retail,SMB,APAC
229467349,Construct SA,273003252,1224300936,Construct SA - New Logo (FY2026),10234.175374810115,Prospecting,New Logo,0.13676379924804974,2024-12-27 23:00:37.688033 UTC,,2025-04-16 23:00:37.688033 UTC,FY2026-Q2,Partner,Schedule Discovery Call,Major Competitor,,Manufacturing,SMB,LATAM
455177648,Market Ltd,2002262019,1224300936,Market Ltd - New Logo (FY2026),21014.905597082336,Prospecting,New Logo,9.430012691861037e-2,2025-01-23 23:00:37.688299 UTC,,2025-05-16 23:00:37.688299 UTC,FY2026-Q2,Outbound,Schedule Discovery Call,Major Competitor,,Retail,SMB,LATAM
814538890,Make LLC,127964314,840859815,Make LLC - Referral (FY2026),25504.81614306861,Prospecting,Referral,1.0769635208580236e-2,2025-01-07 23:00:37.68857 UTC,,2025-03-19 23:00:37.68857 UTC,FY2026-Q1,Outbound,Schedule Discovery Call,Major Competitor,,Manufacturing,SMB,NA
402345633,Market Pte,794874014,517880878,Market Pte - New Logo (FY2026),18770.00633355074,Discovery,New Logo,0.29961583146466075,2024-11-25 23:00:37.688842 UTC,,2025-03-22 23:00:37.688842 UTC,FY2026-Q1,Inbound,Technical Deep Dive,Regional Player,,Retail,SMB,APAC
1341696084,Care Corp,794874014,742365891,Care Corp - New Logo (FY2026),476278.5410092316,Discovery,New Logo,0.18389990047243934,2024-12-15 23:00:37.689088 UTC,,2025-05-19 23:00:37.689088 UTC,FY2026-Q2,Event,Technical Deep Dive,Major Competitor,,Healthcare,Enterprise,NA
26821837,Market GmbH,794874014,289350603,Market GmbH - New Logo (FY2026),229914.493632948,Negotiation,New Logo,0.9578238763408715,2024-09-06 23:00:37.689351 UTC,,2025-03-28 23:00:37.689351 UTC,FY2026-Q1,Partner,Final Approval,,,Retail,Enterprise,EMEA
793758085,Digital Co,897364841,1398229709,Digital Co - New Logo (FY2026),19493.019579839645,Discovery,New Logo,0.27903927376043197,2024-11-29 23:00:37.689592 UTC,,2025-02-24 23:00:37.689592 UTC,FY2026-Q1,Partner,Technical Deep Dive,Regional Player,,Technology,SMB,APAC
1169029870,Bank Inc,897364841,81801061,Bank Inc - Referral (FY2026),340464.7304229798,Prospecting,Referral,0.13276555879457855,2025-01-17 23:00:37.689856 UTC,,2025-08-12 23:00:37.689856 UTC,FY2026-Q3,Outbound,Schedule Discovery Call,Major Competitor,,Financial,Enterprise,NA
1110398893,Invest Ltd,1679127508,1180861141,Invest Ltd - New Logo (FY2026),36125.81326099811,Negotiation,New Logo,0.8815725822055778,2024-09-22 23:00:37.69011 UTC,,2025-02-12 23:00:37.69011 UTC,FY2026-Q1,Outbound,Final Approval,,,Financial,Mid-Market,APAC
1919252409,Capital GmbH,1679127508,1180861141,Capital GmbH - New Logo (FY2026),44955.46734809018,Closed Lost,New Logo,0.0,2024-08-20 23:00:37.690381 UTC,2024-09-16 23:00:37.690381 UTC,2025-01-16 23:00:37.690381 UTC,FY2026-Q1,Partner,,,Competitor Selected,Financial,Mid-Market,EMEA
1871299284,Invest Co,1140466469,1837155942,Invest Co - Referral (FY2026),39826.3416053274,Discovery,Referral,0.22967013449929355,2024-12-24 23:00:37.69063 UTC,,2025-03-28 23:00:37.69063 UTC,FY2026-Q1,Partner,Technical Deep Dive,Regional Player,,Financial,Mid-Market,APAC
1351552300,Tech Pte,1140466469,289350603,Tech Pte - New Logo (FY2026),5873.925449220861,Discovery,New Logo,0.2488855907976371,2024-12-24 23:00:37.690882 UTC,,2025-03-29 23:00:37.690882 UTC,FY2026-Q1,Inbound,Technical Deep Dive,Regional Player,,Technology,SMB,APAC
346920863,Construct Ltd,1140466469,1050508733,Construct Ltd - New Logo (FY2025),54239.961151781856,Closed Lost,New Logo,0.0,2024-08-19 23:00:37.691148 UTC,2024-09-05 23:00:37.691148 UTC,2024-12-27 23:00:37.691148 UTC,FY2025-Q4,Inbound,,Regional Player,No Decision,Manufacturing,Mid-Market,APAC
1527185422,Trade LLC,291823072,895334175,Trade LLC - Referral (FY2026),7334.295620854942,Prospecting,Referral,0.1625085322918105,2025-01-08 23:00:37.691436 UTC,,2025-03-28 23:00:37.691436 UTC,FY2026-Q1,Partner,Schedule Discovery Call,,,Financial,SMB,NA
229514163,Medical SA,1556264505,519770588,Medical SA - Referral (FY2026),412833.53235426755,Closed Won,Referral,0.9062813170842647,2024-08-11 23:00:37.691682 UTC,2024-09-09 23:00:37.691682 UTC,2025-02-23 23:00:37.691682 UTC,FY2026-Q1,Outbound,,,,Healthcare,Enterprise,LATAM
1537237753,Cyber Inc,1556264505,1608037409,Cyber Inc - New Logo (FY2026),253330.85745484644,Discovery,New Logo,0.3131707420480039,2024-12-02 23:00:37.691926 UTC,,2025-06-16 23:00:37.691926 UTC,FY2026-Q2,Inbound,Technical Deep Dive,Regional Player,,Technology,Enterprise,NA
1207460161,Care LLC,1264821946,2138075717,Care LLC - New Logo (FY2026),5300.943361432357,Solution Validation,New Logo,0.5630915054289358,2024-11-12 23:00:37.709973 UTC,,2025-01-16 23:00:37.709973 UTC,FY2026-Q1,Outbound,ROI Analysis,Major Competitor,,Healthcare,SMB,NA
344165233,Shop LLC,113119006,1826904509,Shop LLC - New Logo (FY2025),20556.920730181584,Negotiation,New Logo,0.8384991383880525,2024-09-03 23:00:37.714114 UTC,,2024-12-11 23:00:37.714114 UTC,FY2025-Q4,Inbound,Final Approval,,,Retail,SMB,NA
1631094205,Market SA,113119006,374742912,Market SA - New Logo (FY2026),57390.864971992516,Solution Validation,New Logo,0.42731518819503267,2024-11-09 23:00:37.71436 UTC,,2025-03-22 23:00:37.71436 UTC,FY2026-Q1,Outbound,ROI Analysis,Major Competitor,,Retail,Mid-Market,EMEA
1945175636,Industrial Corp,1273754362,126591564,Industrial Corp - Referral (FY2026),19926.345449585046,Prospecting,Referral,9.325275280781137e-2,2025-01-22 23:00:37.718237 UTC,,2025-05-19 23:00:37.718237 UTC,FY2026-Q2,Inbound,Schedule Discovery Call,Major Competitor,,Manufacturing,SMB,NA
1239725407,Tech Pte,704275782,1507141089,Tech Pte - Referral (FY2026),33627.5044493662,Prospecting,Referral,0.19723683460171,2025-01-18 23:00:37.723091 UTC,,2025-04-24 23:00:37.723091 UTC,FY2026-Q2,Partner,Schedule Discovery Call,Regional Player,,Technology,Mid-Market,APAC
655968484,Digital Ltd,199745105,289350603,Digital Ltd - New Logo (FY2026),88207.77954130745,Prospecting,New Logo,0.1129022544404249,2025-01-06 23:00:37.726834 UTC,,2025-05-22 23:00:37.726834 UTC,FY2026-Q2,Inbound,Schedule Discovery Call,Major Competitor,,Technology,Mid-Market,EMEA
474888221,Machine LLC,199745105,1439420165,Machine LLC - Referral (FY2026),465276.17284103716,Discovery,Referral,0.1608475036470898,2024-11-29 23:00:37.727081 UTC,,2025-04-28 23:00:37.727081 UTC,FY2026-Q2,Event,Technical Deep Dive,,,Manufacturing,Enterprise,NA
889473202,Industrial Pte,199745105,1439420165,Industrial Pte - New Logo (FY2026),259766.12506121275,Closed Won,New Logo,1.0,2024-08-11 23:00:37.727315 UTC,2024-08-19 23:00:37.727315 UTC,2025-03-02 23:00:37.727315 UTC,FY2026-Q1,Partner,,,,Manufacturing,Enterprise,APAC
1148580982,Health LLC,1104886363,1050508733,Health LLC - New Logo (FY2025),45603.574689284185,Closed Won,New Logo,0.9011390484537374,2024-08-10 23:00:37.73109 UTC,2024-09-06 23:00:37.73109 UTC,2024-11-15 23:00:37.73109 UTC,FY2025-Q4,Partner,,,,Healthcare,Mid-Market,NA
814162597,Health LLC,150974262,1826904509,Health LLC - Referral (FY2026),20108.2439857054,Discovery,Referral,0.18147620254069338,2024-12-08 23:00:37.734546 UTC,,2025-03-22 23:00:37.734546 UTC,FY2026-Q1,Partner,Technical Deep Dive,,,Healthcare,SMB,NA
1617289846,Digital LLC,1080647766,1157138452,Digital LLC - New Logo (FY2026),363000.8570965999,Negotiation,New Logo,0.9319106428779849,2024-09-26 23:00:37.738519 UTC,,2025-03-08 23:00:37.738519 UTC,FY2026-Q1,Inbound,Final Approval,,,Technology,Enterprise,NA
1270826551,Life SRL,1080647766,81801061,Life SRL - New Logo (FY2026),492136.0116903168,Prospecting,New Logo,7.64265446571279e-2,2025-01-01 23:00:37.738786 UTC,,2025-07-02 23:00:37.738786 UTC,FY2026-Q3,Partner,Schedule Discovery Call,,,Healthcare,Enterprise,LATAM
910053944,Invest LLC,2035487524,374742912,Invest LLC - New Logo (FY2026),75699.12740112274,Solution Validation,New Logo,0.43776140632322075,2024-11-25 23:00:37.739014 UTC,,2025-04-03 23:00:37.739014 UTC,FY2026-Q2,Outbound,ROI Analysis,,,Financial,Mid-Market,NA
1421354978,Finance SA,2035487524,951775129,Finance SA - New Logo (FY2026),15861.837680307666,Solution Validation,New Logo,0.46143164963560324,2024-11-21 23:00:37.739252 UTC,,2025-03-03 23:00:37.739252 UTC,FY2026-Q1,Outbound,ROI Analysis,Major Competitor,,Financial,SMB,EMEA
1006291969,Life Co,2035487524,1608037409,Life Co - New Logo (FY2025),10522.34157873072,Closed Won,New Logo,1.0,2024-08-05 23:00:37.739486 UTC,2024-08-23 23:00:37.739486 UTC,2024-11-14 23:00:37.739486 UTC,FY2025-Q4,Event,,,,Healthcare,SMB,APAC
1366267200,Cyber SA,1833637940,742365891,Cyber SA - New Logo (FY2026),7598.330110794267,Prospecting,New Logo,0.18637495996039175,2025-01-03 23:00:37.739709 UTC,,2025-03-09 23:00:37.739709 UTC,FY2026-Q1,Inbound,Schedule Discovery Call,Regional Player,,Technology,SMB,EMEA
1967013244,Bank GmbH,1833637940,1507141089,Bank GmbH - New Logo (FY2026),86187.72155244101,Prospecting,New Logo,6.83633567660846e-2,2025-01-02 23:00:37.739956 UTC,,2025-05-21 23:00:37.739956 UTC,FY2026-Q2,Event,Schedule Discovery Call,Major Competitor,,Financial,Mid-Market,EMEA
236491263,Shop SA,1758800634,81801061,Shop SA - Referral (FY2026),31258.898614172933,Proposal,Referral,0.6004304876837394,2024-10-05 23:00:37.740202 UTC,,2025-02-17 23:00:37.740202 UTC,FY2026-Q1,Outbound,Contract Review,,,Retail,Mid-Market,EMEA
808884112,Trade Ltd,1758800634,1398229709,Trade Ltd - New Logo (FY2026),32214.68256227867,Discovery,New Logo,0.33451818716941983,2024-12-07 23:00:37.740433 UTC,,2025-04-25 23:00:37.740433 UTC,FY2026-Q2,Inbound,Technical Deep Dive,,,Financial,Mid-Market,EMEA
1672767785,Care LLC,1708404049,643793315,Care LLC - New Logo (FY2026),11062.9498866391,Proposal,New Logo,0.6799511362574208,2024-10-26 23:00:37.740684 UTC,,2025-02-14 23:00:37.740684 UTC,FY2026-Q1,Inbound,Contract Review,,,Healthcare,SMB,NA
1528259282,Digital Corp,1708404049,2138075717,Digital Corp - New Logo (FY2026),15371.538210670458,Prospecting,New Logo,5.402165197741651e-2,2025-01-09 23:00:37.740923 UTC,,2025-04-26 23:00:37.740923 UTC,FY2026-Q2,Inbound,Schedule Discovery Call,,,Technology,SMB,NA
103809084,Tech Ltd,1708404049,1826904509,Tech Ltd - New Logo (FY2026),49734.13847096272,Prospecting,New Logo,8.770021944214867e-2,2025-01-04 23:00:37.741159 UTC,,2025-05-08 23:00:37.741159 UTC,FY2026-Q2,Partner,Schedule Discovery Call,,,Technology,Mid-Market,APAC
1922419871,Data Ltd,1468959512,1050508733,Data Ltd - New Logo (FY2026),242280.28396384962,Prospecting,New Logo,6.406688328290785e-2,2025-01-02 23:00:37.741402 UTC,,2025-06-05 23:00:37.741402 UTC,FY2026-Q2,Event,Schedule Discovery Call,Major Competitor,,Technology,Enterprise,APAC
470775351,Trade Pte,1468959512,2138075717,Trade Pte - New Logo (FY2026),157964.48330990731,Solution Validation,New Logo,0.5030739082218965,2024-11-11 23:00:37.741652 UTC,,2025-05-14 23:00:37.741652 UTC,FY2026-Q2,Outbound,ROI Analysis,Major Competitor,,Financial,Enterprise,APAC
1991874577,Capital LLC,1453479334,1157138452,Capital LLC - New Logo (FY2025),4728.60267450448,Closed Won,New Logo,1.0,2024-07-29 23:00:37.74188 UTC,2024-07-31 23:00:37.74188 UTC,2024-10-16 23:00:37.74188 UTC,FY2025-Q4,Inbound,,,,Financial,SMB,NA
951754230,Retail Inc,1453479334,1180861141,Retail Inc - New Logo (FY2026),7800.888355649247,Discovery,New Logo,0.262848395679637,2024-12-21 23:00:37.742116 UTC,,2025-03-20 23:00:37.742116 UTC,FY2026-Q1,Inbound,Technical Deep Dive,Regional Player,,Retail,SMB,NA
1743579415,Health GmbH,2015964736,895334175,Health GmbH - Referral (FY2026),23196.016197221066,Solution Validation,Referral,0.43980195627575436,2024-10-27 23:00:37.742347 UTC,,2025-02-17 23:00:37.742347 UTC,FY2026-Q1,Outbound,ROI Analysis,,,Healthcare,SMB,EMEA
611356826,Construct Co,2015964736,1029413620,Construct Co - New Logo (FY2026),43745.35233005268,Solution Validation,New Logo,0.4944039238122513,2024-11-02 23:00:37.742601 UTC,,2025-03-05 23:00:37.742601 UTC,FY2026-Q1,Outbound,ROI Analysis,Major Competitor,,Manufacturing,Mid-Market,APAC
1601805602,Finance Inc,1105456285,1997519883,Finance Inc - New Logo (FY2026),10550.330345831975,Prospecting,New Logo,9.194616352769694e-2,2025-01-09 23:00:37.742846 UTC,,2025-04-27 23:00:37.742846 UTC,FY2026-Q2,Outbound,Schedule Discovery Call,Regional Player,,Financial,SMB,NA
70861392,Industrial SA,1105456285,1507141089,Industrial SA - Referral (FY2025),12276.955681081796,Proposal,Referral,0.7808122062999915,2024-10-10 23:00:37.743105 UTC,,2024-12-21 23:00:37.743105 UTC,FY2025-Q4,Inbound,Contract Review,,,Manufacturing,SMB,EMEA
70513852,Invest Ltd,1865191889,1398229709,Invest Ltd - New Logo (FY2026),6756.344034423363,Discovery,New Logo,0.2070335595400991,2024-11-27 23:00:37.74334 UTC,,2025-02-19 23:00:37.74334 UTC,FY2026-Q1,Outbound,Technical Deep Dive,Major Competitor,,Financial,SMB,LATAM
775252905,Capital LLC,1712378638,122346013,Capital LLC - New Logo (FY2026),41460.00369326972,Solution Validation,New Logo,0.412646677977176,2024-11-09 23:00:37.7436 UTC,,2025-03-04 23:00:37.7436 UTC,FY2026-Q1,Inbound,ROI Analysis,Major Competitor,,Financial,Mid-Market,NA
1569055521,Data LLC,1354690463,1398229709,Data LLC - Referral (FY2026),34210.83527515188,Proposal,Referral,0.6057938555566978,2024-10-06 23:00:37.744348 UTC,,2025-01-19 23:00:37.744348 UTC,FY2026-Q1,Inbound,Contract Review,,,Technology,Mid-Market,NA
496036981,Digital Corp,678549546,1997519883,Digital Corp - New Logo (FY2026),301278.56599511014,Proposal,New Logo,0.73696647903197,2024-09-29 23:00:37.744581 UTC,,2025-04-13 23:00:37.744581 UTC,FY2026-Q2,Outbound,Contract Review,,,Technology,Enterprise,NA
1511893662,Cyber Ltd,1060978021,2138075717,Cyber Ltd - New Logo (FY2025),25782.16872137934,Negotiation,New Logo,0.9231676504731108,2024-09-15 23:00:37.744801 UTC,,2024-12-21 23:00:37.744801 UTC,FY2025-Q4,Outbound,Final Approval,,,Technology,SMB,APAC
848927709,Cyber Corp,1060978021,1050508733,Cyber Corp - New Logo (FY2026),4704.703848150045,Solution Validation,New Logo,0.5814859633719129,2024-11-07 23:00:37.745016 UTC,,2025-02-02 23:00:37.745016 UTC,FY2026-Q1,Event,ROI Analysis,,,Technology,SMB,NA
276986498,Data Co,1319078482,1507141089,Data Co - New Logo (FY2026),7196.476434472508,Prospecting,New Logo,0.13462575204924826,2024-12-29 23:00:37.745231 UTC,,2025-04-03 23:00:37.745231 UTC,FY2026-Q2,Outbound,Schedule Discovery Call,Regional Player,,Technology,SMB,APAC
841731082,Invest GmbH,2112856468,374742912,Invest GmbH - New Logo (FY2026),44656.02545552151,Prospecting,New Logo,6.0879892793442414e-2,2025-01-21 23:00:37.745455 UTC,,2025-06-06 23:00:37.745455 UTC,FY2026-Q2,Partner,Schedule Discovery Call,Major Competitor,,Financial,Mid-Market,EMEA
1445918394,Store Ltd,1532965088,1050508733,Store Ltd - Referral (FY2026),19032.612163733374,Discovery,Referral,0.24290782387807913,2024-12-09 23:00:37.745687 UTC,,2025-03-07 23:00:37.745687 UTC,FY2026-Q1,Outbound,Technical Deep Dive,Regional Player,,Retail,SMB,EMEA
413202977,Medical Ltd,1550393350,1507141089,Medical Ltd - New Logo (FY2025),24378.264426220885,Negotiation,New Logo,0.9738397824902658,2024-09-13 23:00:37.764779 UTC,,2024-12-24 23:00:37.764779 UTC,FY2025-Q4,Inbound,Final Approval,,,Healthcare,Mid-Market,EMEA
166665118,Industrial Pte,1550393350,1816148921,Industrial Pte - New Logo (FY2026),378410.79506065854,Discovery,New Logo,0.16557818262569737,2024-11-30 23:00:37.765386 UTC,,2025-06-28 23:00:37.765386 UTC,FY2026-Q2,Outbound,Technical Deep Dive,Regional Player,,Manufacturing,Enterprise,APAC
5131692,Commerce GmbH,1550393350,1816148921,Commerce GmbH - New Logo (FY2026),227612.43933408958,Proposal,New Logo,0.6899743070559566,2024-10-10 23:00:37.765653 UTC,,2025-05-02 23:00:37.765653 UTC,FY2026-Q2,Outbound,Contract Review,,,Retail,Enterprise,EMEA
