 ID, Employee ID, Name, Type, Format, Status, Start Time, End Time, Location, Description, Num Attendees, Recurring, Budget, Created At
355492701,943289491,Success Review,Customer Meeting,In-Person,Scheduled,2025-02-24 23:00:37.388559 UTC,2025-02-25 00:00:37.388559 UTC,Customer HQ,Strategic planning session with customer team,5,FALSE,,2024-12-24 23:00:37.388559 UTC
808759239,1157138452,Success Review,Customer Meeting,Virtual,Scheduled,2025-04-24 23:00:37.390379 UTC,2025-04-25 00:00:37.390379 UTC,Zoom Meeting,Technical architecture review,3,FALSE,,2024-10-26 23:00:37.390379 UTC
939222093,517880878,Product Updates Webinar,Webinar,Virtual,Scheduled,2025-03-25 23:00:37.392916 UTC,2025-03-26 01:00:37.392916 UTC,Zoom Meeting,Join us for updates on new features and roadmap,31,FALSE,,2024-11-25 23:00:37.392916 UTC
1474844491,1826904509,Product Updates Webinar,Webinar,Virtual,Scheduled,2025-02-17 23:00:37.403852 UTC,2025-02-18 01:00:37.403852 UTC,Zoom Meeting,Join us for updates on new features and roadmap,29,FALSE,,2024-12-31 23:00:37.403852 UTC
1493949785,519770588,Industry Trends Webinar,Webinar,Hybrid,Scheduled,2025-01-27 23:00:37.404711 UTC,2025-01-28 01:00:37.404711 UTC,HQ + Zoom,Join us for updates on new features and roadmap,35,FALSE,,2025-01-21 23:00:37.404711 UTC
1301570868,517880878,Industry Summit,Conference,In-Person,Scheduled,2025-03-05 23:00:37.405448 UTC,2025-03-06 07:00:37.405448 UTC,Customer HQ,Regular scheduled meeting,69,FALSE,26508.174038391684,2024-12-15 23:00:37.405448 UTC
2108015964,943289491,Advanced User Training,Training,Virtual,Scheduled,2025-03-31 23:00:37.408965 UTC,2025-04-01 03:00:37.408965 UTC,Zoom Meeting,Best practices workshop,14,TRUE,1474.1318354188663,2024-11-19 23:00:37.408965 UTC
2096328557,1997519883,Product Roadmap Discussion,Customer Meeting,In-Person,Scheduled,2025-03-03 23:00:37.409778 UTC,2025-03-04 00:00:37.409778 UTC,Customer HQ,Strategic planning session with customer team,3,FALSE,,2024-12-17 23:00:37.409778 UTC
1753303909,1157138452,Q1 2024 Business Review,QBR,Virtual,Scheduled,2025-04-17 23:00:37.410487 UTC,2025-04-18 02:00:37.410487 UTC,Zoom Meeting,Regular scheduled meeting,4,TRUE,,2024-11-02 23:00:37.410487 UTC
678202203,1507141089,Success Review,Customer Meeting,Virtual,Scheduled,2025-04-15 23:00:37.412423 UTC,2025-04-16 00:00:37.412423 UTC,Zoom Meeting,Technical architecture review,3,FALSE,,2024-11-04 23:00:37.412423 UTC
1699486948,1826904509,Product Roadmap Discussion,Customer Meeting,In-Person,Scheduled,2025-04-19 23:00:37.413161 UTC,2025-04-20 00:00:37.413161 UTC,Customer HQ,Technical architecture review,5,FALSE,,2024-10-31 23:00:37.413161 UTC
651978336,2138075717,Product Roadmap Discussion,Customer Meeting,Virtual,Scheduled,2025-04-09 23:00:37.413831 UTC,2025-04-10 00:00:37.413831 UTC,Zoom Meeting,Technical architecture review,5,FALSE,,2024-11-10 23:00:37.413831 UTC
689197428,1398229709,New Feature Training,Training,In-Person,Scheduled,2025-03-21 23:00:37.41575 UTC,2025-03-22 03:00:37.41575 UTC,Customer HQ,Hands-on training session for new features,5,TRUE,3756.806333321756,2024-11-29 23:00:37.41575 UTC
1129465930,374742912,Product Updates Webinar,Webinar,In-Person,Scheduled,2025-02-08 23:00:37.416434 UTC,2025-02-09 01:00:37.416434 UTC,Customer HQ,Learn best practices from industry experts,41,FALSE,,2025-01-09 23:00:37.416434 UTC
1007854464,1180861141,Best Practices Session,Webinar,Virtual,Scheduled,2025-01-31 23:00:37.417141 UTC,2025-02-01 01:00:37.417141 UTC,Zoom Meeting,Learn best practices from industry experts,27,FALSE,,2025-01-17 23:00:37.417141 UTC
28097486,1997519883,New Feature Training,Training,In-Person,Scheduled,2025-01-27 23:00:37.418047 UTC,2025-01-28 03:00:37.418047 UTC,Customer HQ,Hands-on training session for new features,14,TRUE,4866.97600851422,2025-01-21 23:00:37.418047 UTC
257138038,122346013,Product Updates Webinar,Webinar,Virtual,Scheduled,2025-03-23 23:00:37.42006 UTC,2025-03-24 01:00:37.42006 UTC,Zoom Meeting,Interactive Q&A session with product team,32,FALSE,,2024-11-27 23:00:37.42006 UTC
1782352515,1029413620,Product Updates Webinar,Webinar,Hybrid,Scheduled,2025-02-11 23:00:37.42079 UTC,2025-02-12 01:00:37.42079 UTC,HQ + Zoom,Learn best practices from industry experts,27,FALSE,,2025-01-06 23:00:37.42079 UTC
1478884878,517880878,Industry Summit,Conference,In-Person,Scheduled,2025-03-04 23:00:37.421631 UTC,2025-03-05 07:00:37.421631 UTC,Customer HQ,Regular scheduled meeting,51,FALSE,13517.661718817666,2024-12-16 23:00:37.421631 UTC
1188938537,122346013,Q1 2024 Business Review,QBR,Virtual,Scheduled,2025-02-13 23:00:37.422398 UTC,2025-02-14 02:00:37.422398 UTC,Zoom Meeting,Regular scheduled meeting,4,TRUE,,2025-01-04 23:00:37.422398 UTC
366685137,840859815,Product Roadmap Discussion,Customer Meeting,In-Person,Scheduled,2025-01-25 23:00:37.42447 UTC,2025-01-26 00:00:37.42447 UTC,Customer HQ,Review current implementation and discuss next steps,3,FALSE,,2025-01-23 23:00:37.42447 UTC
335400179,374742912,Industry Trends Webinar,Webinar,In-Person,Scheduled,2025-04-17 23:00:37.425266 UTC,2025-04-18 01:00:37.425266 UTC,Customer HQ,Join us for updates on new features and roadmap,35,FALSE,,2024-11-02 23:00:37.425266 UTC
131458396,1997519883,Admin Console Workshop,Training,Virtual,Scheduled,2025-03-19 23:00:37.425947 UTC,2025-03-20 03:00:37.425947 UTC,Zoom Meeting,Deep dive into advanced functionality,12,TRUE,1810.0349352509509,2024-12-01 23:00:37.425947 UTC
1837220658,2138075717,New Feature Training,Training,Virtual,Scheduled,2025-02-06 23:00:37.426615 UTC,2025-02-07 03:00:37.426615 UTC,Zoom Meeting,Hands-on training session for new features,10,TRUE,1435.9089111542507,2025-01-11 23:00:37.426615 UTC
1243078857,1157138452,Product Updates Webinar,Webinar,Hybrid,Scheduled,2025-04-21 23:00:37.436226 UTC,2025-04-22 01:00:37.436226 UTC,HQ + Zoom,Interactive Q&A session with product team,44,FALSE,,2024-10-29 23:00:37.436226 UTC
87790778,289350603,Admin Console Workshop,Training,In-Person,Scheduled,2025-04-15 23:00:37.438339 UTC,2025-04-16 03:00:37.438339 UTC,Customer HQ,Hands-on training session for new features,15,TRUE,2654.5410089697984,2024-11-04 23:00:37.438339 UTC
1473706460,126591564,New Feature Training,Training,In-Person,Scheduled,2025-03-07 23:00:37.440047 UTC,2025-03-08 03:00:37.440047 UTC,Customer HQ,Deep dive into advanced functionality,6,TRUE,3400.451901037829,2024-12-13 23:00:37.440047 UTC
1495515866,1180861141,Advanced User Training,Training,Virtual,Scheduled,2025-02-06 23:00:37.465262 UTC,2025-02-07 03:00:37.465262 UTC,Zoom Meeting,Hands-on training session for new features,11,TRUE,3571.7412823451937,2025-01-11 23:00:37.465262 UTC
366798632,742365891,Admin Console Workshop,Training,Hybrid,Scheduled,2025-03-25 23:00:37.466034 UTC,2025-03-26 03:00:37.466034 UTC,HQ + Zoom,Hands-on training session for new features,14,TRUE,2262.657166604377,2024-11-25 23:00:37.466034 UTC
819445291,1050508733,Partner Conference,Conference,In-Person,Scheduled,2025-02-23 23:00:37.46826 UTC,2025-02-24 07:00:37.46826 UTC,Customer HQ,Regular scheduled meeting,52,FALSE,25712.61069854855,2024-12-25 23:00:37.46826 UTC
1407063361,951775129,Industry Trends Webinar,Webinar,Hybrid,Scheduled,2025-04-15 23:00:37.469014 UTC,2025-04-16 01:00:37.469014 UTC,HQ + Zoom,Learn best practices from industry experts,21,FALSE,,2024-11-04 23:00:37.469014 UTC
931913092,840859815,Industry Trends Webinar,Webinar,In-Person,Scheduled,2025-01-25 23:00:37.471294 UTC,2025-01-26 01:00:37.471294 UTC,Customer HQ,Join us for updates on new features and roadmap,23,FALSE,,2025-01-23 23:00:37.471294 UTC
1431295130,840859815,Industry Trends Webinar,Webinar,Virtual,Scheduled,2025-04-14 23:00:37.472004 UTC,2025-04-15 01:00:37.472004 UTC,Zoom Meeting,Learn best practices from industry experts,43,FALSE,,2024-11-05 23:00:37.472004 UTC
476575162,374742912,Success Review,Customer Meeting,Hybrid,Scheduled,2025-02-11 23:00:37.472764 UTC,2025-02-12 00:00:37.472764 UTC,HQ + Zoom,Strategic planning session with customer team,5,FALSE,,2025-01-06 23:00:37.472764 UTC
266661754,1997519883,Advanced User Training,Training,Virtual,Scheduled,2025-03-19 23:00:37.47416 UTC,2025-03-20 03:00:37.47416 UTC,Zoom Meeting,Best practices workshop,11,TRUE,3303.2674426432573,2024-12-01 23:00:37.47416 UTC
381618086,1826904509,Product Updates Webinar,Webinar,In-Person,Scheduled,2025-01-25 23:00:37.474898 UTC,2025-01-26 01:00:37.474898 UTC,Customer HQ,Learn best practices from industry experts,25,FALSE,,2025-01-23 23:00:37.474898 UTC
1823602260,1029413620,Q2 2024 Business Review,QBR,Hybrid,Scheduled,2025-03-03 23:00:37.475637 UTC,2025-03-04 02:00:37.475637 UTC,HQ + Zoom,Regular scheduled meeting,7,TRUE,,2024-12-17 23:00:37.475637 UTC
1061841013,1157138452,New Feature Training,Training,Virtual,Scheduled,2025-03-04 23:00:37.476305 UTC,2025-03-05 03:00:37.476305 UTC,Zoom Meeting,Hands-on training session for new features,14,TRUE,2133.151818936613,2024-12-16 23:00:37.476305 UTC
1926422614,1608037409,Success Review,Customer Meeting,Virtual,Scheduled,2025-03-24 23:00:37.477959 UTC,2025-03-25 00:00:37.477959 UTC,Zoom Meeting,Review current implementation and discuss next steps,4,FALSE,,2024-11-26 23:00:37.477959 UTC
1302274950,81801061,Best Practices Session,Webinar,Virtual,Scheduled,2025-02-21 23:00:37.478723 UTC,2025-02-22 01:00:37.478723 UTC,Zoom Meeting,Interactive Q&A session with product team,24,FALSE,,2024-12-27 23:00:37.478723 UTC
1055192689,2138075717,Advanced User Training,Training,Virtual,Scheduled,2025-02-19 23:00:37.48088 UTC,2025-02-20 03:00:37.48088 UTC,Zoom Meeting,Best practices workshop,12,TRUE,3207.9526423722796,2024-12-29 23:00:37.48088 UTC
90779171,1507141089,Q1 2024 Business Review,QBR,Virtual,Scheduled,2025-02-17 23:00:37.481887 UTC,2025-02-18 02:00:37.481887 UTC,Zoom Meeting,Regular scheduled meeting,8,TRUE,,2024-12-31 23:00:37.481887 UTC
724100926,517880878,Product Roadmap Discussion,Customer Meeting,Virtual,Scheduled,2025-04-04 23:00:37.482922 UTC,2025-04-05 00:00:37.482922 UTC,Zoom Meeting,Review current implementation and discuss next steps,2,FALSE,,2024-11-15 23:00:37.482922 UTC
1073990542,1180861141,Industry Trends Webinar,Webinar,Hybrid,Scheduled,2025-02-16 23:00:37.483802 UTC,2025-02-17 01:00:37.483802 UTC,HQ + Zoom,Interactive Q&A session with product team,24,FALSE,,2025-01-01 23:00:37.483802 UTC
1949644648,289350603,Success Review,Customer Meeting,Virtual,Scheduled,2025-03-21 23:00:37.486214 UTC,2025-03-22 00:00:37.486214 UTC,Zoom Meeting,Strategic planning session with customer team,2,FALSE,,2024-11-29 23:00:37.486214 UTC
815847119,517880878,Industry Trends Webinar,Webinar,In-Person,Scheduled,2025-03-09 23:00:37.48696 UTC,2025-03-10 01:00:37.48696 UTC,Customer HQ,Interactive Q&A session with product team,47,FALSE,,2024-12-11 23:00:37.48696 UTC
854408319,1180861141,Best Practices Session,Webinar,Virtual,Scheduled,2025-04-09 23:00:37.487693 UTC,2025-04-10 01:00:37.487693 UTC,Zoom Meeting,Join us for updates on new features and roadmap,43,FALSE,,2024-11-10 23:00:37.487693 UTC
1366889632,1050508733,Industry Trends Webinar,Webinar,Hybrid,Scheduled,2025-02-24 23:00:37.488346 UTC,2025-02-25 01:00:37.488346 UTC,HQ + Zoom,Join us for updates on new features and roadmap,21,FALSE,,2024-12-24 23:00:37.488346 UTC
2064265412,289350603,Product Roadmap Discussion,Customer Meeting,Virtual,Scheduled,2025-03-27 23:00:37.501073 UTC,2025-03-28 00:00:37.501073 UTC,Zoom Meeting,Strategic planning session with customer team,4,FALSE,,2024-11-23 23:00:37.501073 UTC
1146072020,951775129,Q2 2024 Business Review,QBR,Hybrid,Scheduled,2025-01-25 23:00:37.502948 UTC,2025-01-26 02:00:37.502948 UTC,HQ + Zoom,Regular scheduled meeting,8,TRUE,,2025-01-23 23:00:37.502948 UTC
1914231236,1837155942,Success Review,Customer Meeting,In-Person,Scheduled,2025-03-05 23:00:37.504611 UTC,2025-03-06 00:00:37.504611 UTC,Customer HQ,Technical architecture review,2,FALSE,,2024-12-15 23:00:37.504611 UTC
1934575891,126591564,Product Roadmap Discussion,Customer Meeting,In-Person,Scheduled,2025-03-29 23:00:37.506849 UTC,2025-03-30 00:00:37.506849 UTC,Customer HQ,Strategic planning session with customer team,5,FALSE,,2024-11-21 23:00:37.506849 UTC
1080439152,1608037409,Product Roadmap Discussion,Customer Meeting,Hybrid,Scheduled,2025-04-16 23:00:37.509967 UTC,2025-04-17 00:00:37.509967 UTC,HQ + Zoom,Strategic planning session with customer team,4,FALSE,,2024-11-03 23:00:37.509967 UTC
451008414,1997519883,Product Roadmap Discussion,Customer Meeting,Virtual,Scheduled,2025-01-27 23:00:37.531462 UTC,2025-01-28 00:00:37.531462 UTC,Zoom Meeting,Review current implementation and discuss next steps,5,FALSE,,2025-01-21 23:00:37.531462 UTC
595057023,1029413620,Q1 2024 Business Review,QBR,Virtual,Scheduled,2025-03-07 23:00:37.532194 UTC,2025-03-08 02:00:37.532194 UTC,Zoom Meeting,Regular scheduled meeting,7,TRUE,,2024-12-13 23:00:37.532194 UTC
2079293529,1507141089,Partner Conference,Conference,In-Person,Scheduled,2025-02-14 23:00:37.532912 UTC,2025-02-15 07:00:37.532912 UTC,Customer HQ,Regular scheduled meeting,62,FALSE,23112.381357098955,2025-01-03 23:00:37.532912 UTC
1845701565,951775129,Product Updates Webinar,Webinar,In-Person,Scheduled,2025-02-01 23:00:37.533696 UTC,2025-02-02 01:00:37.533696 UTC,Customer HQ,Join us for updates on new features and roadmap,23,FALSE,,2025-01-16 23:00:37.533696 UTC
1603159704,517880878,Implementation Planning,Customer Meeting,Virtual,Scheduled,2025-01-25 23:00:37.536619 UTC,2025-01-26 00:00:37.536619 UTC,Zoom Meeting,Strategic planning session with customer team,4,FALSE,,2025-01-23 23:00:37.536619 UTC
1770484112,1398229709,Product Updates Webinar,Webinar,Virtual,Scheduled,2025-03-01 23:00:37.53749 UTC,2025-03-02 01:00:37.53749 UTC,Zoom Meeting,Interactive Q&A session with product team,31,FALSE,,2024-12-19 23:00:37.53749 UTC
1796474671,1224300936,Industry Summit,Conference,In-Person,Scheduled,2025-03-01 23:00:37.538487 UTC,2025-03-02 07:00:37.538487 UTC,Customer HQ,Regular scheduled meeting,50,FALSE,29301.892557405918,2024-12-19 23:00:37.538487 UTC
1088529406,1439420165,Admin Console Workshop,Training,Hybrid,Scheduled,2025-02-24 23:00:37.539179 UTC,2025-02-25 03:00:37.539179 UTC,HQ + Zoom,Best practices workshop,9,TRUE,4435.765612131656,2024-12-24 23:00:37.539179 UTC
1361316903,1826904509,Q2 2024 Business Review,QBR,Virtual,Scheduled,2025-03-16 23:00:37.540684 UTC,2025-03-17 02:00:37.540684 UTC,Zoom Meeting,Regular scheduled meeting,6,TRUE,,2024-12-04 23:00:37.540684 UTC
2091061843,1398229709,Partner Conference,Conference,Virtual,Scheduled,2025-01-30 23:00:37.54144 UTC,2025-01-31 07:00:37.54144 UTC,Zoom Meeting,Regular scheduled meeting,76,FALSE,17947.179912906184,2025-01-18 23:00:37.54144 UTC
1466770288,289350603,Success Review,Customer Meeting,Virtual,Scheduled,2025-04-19 23:00:37.542205 UTC,2025-04-20 00:00:37.542205 UTC,Zoom Meeting,Strategic planning session with customer team,3,FALSE,,2024-10-31 23:00:37.542205 UTC
1715163655,1837155942,Product Roadmap Discussion,Customer Meeting,Virtual,Scheduled,2025-04-21 23:00:37.542957 UTC,2025-04-22 00:00:37.542957 UTC,Zoom Meeting,Review current implementation and discuss next steps,5,FALSE,,2024-10-29 23:00:37.542957 UTC
1321354498,517880878,Implementation Planning,Customer Meeting,In-Person,Scheduled,2025-03-05 23:00:37.545296 UTC,2025-03-06 00:00:37.545296 UTC,Customer HQ,Review current implementation and discuss next steps,4,FALSE,,2024-12-15 23:00:37.545296 UTC
603469026,1029413620,Best Practices Session,Webinar,In-Person,Scheduled,2025-03-03 23:00:37.546113 UTC,2025-03-04 01:00:37.546113 UTC,Customer HQ,Interactive Q&A session with product team,22,FALSE,,2024-12-17 23:00:37.546113 UTC
618414922,1837155942,Product Roadmap Discussion,Customer Meeting,Virtual,Scheduled,2025-04-20 23:00:37.548392 UTC,2025-04-21 00:00:37.548392 UTC,Zoom Meeting,Review current implementation and discuss next steps,2,FALSE,,2024-10-30 23:00:37.548392 UTC
146503303,951775129,Annual User Conference,Conference,Virtual,Scheduled,2025-02-13 23:00:37.549107 UTC,2025-02-14 07:00:37.549107 UTC,Zoom Meeting,Regular scheduled meeting,69,FALSE,20615.08383876124,2025-01-04 23:00:37.549107 UTC
1834779255,1507141089,New Feature Training,Training,In-Person,Scheduled,2025-02-15 23:00:37.551807 UTC,2025-02-16 03:00:37.551807 UTC,Customer HQ,Hands-on training session for new features,11,TRUE,2373.1500759990467,2025-01-02 23:00:37.551807 UTC
1192826116,1180861141,Best Practices Session,Webinar,Virtual,Scheduled,2025-02-04 23:00:37.552513 UTC,2025-02-05 01:00:37.552513 UTC,Zoom Meeting,Learn best practices from industry experts,35,FALSE,,2025-01-13 23:00:37.552513 UTC
1633660857,1439420165,New Feature Training,Training,In-Person,Scheduled,2025-04-12 23:00:37.553205 UTC,2025-04-13 03:00:37.553205 UTC,Customer HQ,Deep dive into advanced functionality,12,TRUE,3934.8657071996927,2024-11-07 23:00:37.553205 UTC
623681684,840859815,Product Roadmap Discussion,Customer Meeting,Virtual,Scheduled,2025-01-27 23:00:37.554953 UTC,2025-01-28 00:00:37.554953 UTC,Zoom Meeting,Technical architecture review,4,FALSE,,2025-01-21 23:00:37.554953 UTC
147451543,1180861141,Best Practices Session,Webinar,Virtual,Scheduled,2025-04-15 23:00:37.555645 UTC,2025-04-16 01:00:37.555645 UTC,Zoom Meeting,Learn best practices from industry experts,50,FALSE,,2024-11-04 23:00:37.555645 UTC
1575822003,895334175,Best Practices Session,Webinar,In-Person,Scheduled,2025-02-16 23:00:37.556324 UTC,2025-02-17 01:00:37.556324 UTC,Customer HQ,Join us for updates on new features and roadmap,34,FALSE,,2025-01-01 23:00:37.556324 UTC
2049062935,1050508733,Q3 2024 Business Review,QBR,In-Person,Scheduled,2025-04-04 23:00:37.558964 UTC,2025-04-05 02:00:37.558964 UTC,Customer HQ,Regular scheduled meeting,8,TRUE,,2024-11-15 23:00:37.558964 UTC
963205980,1608037409,Industry Summit,Conference,Virtual,Scheduled,2025-01-31 23:00:37.559636 UTC,2025-02-01 07:00:37.559636 UTC,Zoom Meeting,Regular scheduled meeting,93,FALSE,34955.08316053099,2025-01-17 23:00:37.559636 UTC
2058112888,1439420165,Admin Console Workshop,Training,In-Person,Scheduled,2025-03-22 23:00:37.561545 UTC,2025-03-23 03:00:37.561545 UTC,Customer HQ,Hands-on training session for new features,7,TRUE,2474.74960541199,2024-11-28 23:00:37.561545 UTC
852226039,895334175,Q3 2024 Business Review,QBR,In-Person,Scheduled,2025-03-11 23:00:37.562233 UTC,2025-03-12 02:00:37.562233 UTC,Customer HQ,Regular scheduled meeting,8,TRUE,,2024-12-09 23:00:37.562233 UTC
145508625,1180861141,Industry Trends Webinar,Webinar,In-Person,Scheduled,2025-03-19 23:00:37.562931 UTC,2025-03-20 01:00:37.562931 UTC,Customer HQ,Join us for updates on new features and roadmap,48,FALSE,,2024-12-01 23:00:37.562931 UTC
1985525189,643793315,Implementation Planning,Customer Meeting,Virtual,Scheduled,2025-04-24 23:00:37.565727 UTC,2025-04-25 00:00:37.565727 UTC,Zoom Meeting,Review current implementation and discuss next steps,5,FALSE,,2024-10-26 23:00:37.565727 UTC
328199033,1224300936,Q1 2024 Business Review,QBR,Virtual,Scheduled,2025-02-07 23:00:37.566413 UTC,2025-02-08 02:00:37.566413 UTC,Zoom Meeting,Regular scheduled meeting,8,TRUE,,2025-01-10 23:00:37.566413 UTC
808462610,1180861141,Product Roadmap Discussion,Customer Meeting,Hybrid,Scheduled,2025-03-06 23:00:37.567109 UTC,2025-03-07 00:00:37.567109 UTC,HQ + Zoom,Strategic planning session with customer team,3,FALSE,,2024-12-14 23:00:37.567109 UTC
2024318449,840859815,Best Practices Session,Webinar,Virtual,Scheduled,2025-04-07 23:00:37.575575 UTC,2025-04-08 01:00:37.575575 UTC,Zoom Meeting,Interactive Q&A session with product team,26,FALSE,,2024-11-12 23:00:37.575575 UTC
1939294446,943289491,Advanced User Training,Training,Virtual,Scheduled,2025-03-24 23:00:37.577687 UTC,2025-03-25 03:00:37.577687 UTC,Zoom Meeting,Hands-on training session for new features,7,TRUE,4313.264733115826,2024-11-26 23:00:37.577687 UTC
1491236635,1997519883,Implementation Planning,Customer Meeting,Virtual,Scheduled,2025-03-14 23:00:37.579744 UTC,2025-03-15 00:00:37.579744 UTC,Zoom Meeting,Technical architecture review,5,FALSE,,2024-12-06 23:00:37.579744 UTC
1273331934,81801061,Product Roadmap Discussion,Customer Meeting,Virtual,Scheduled,2025-02-05 23:00:37.582089 UTC,2025-02-06 00:00:37.582089 UTC,Zoom Meeting,Technical architecture review,2,FALSE,,2025-01-12 23:00:37.582089 UTC
1090040987,943289491,Success Review,Customer Meeting,Hybrid,Scheduled,2025-03-29 23:00:37.593751 UTC,2025-03-30 00:00:37.593751 UTC,HQ + Zoom,Review current implementation and discuss next steps,3,FALSE,,2024-11-21 23:00:37.593751 UTC
1273711141,2138075717,Advanced User Training,Training,Virtual,Scheduled,2025-02-16 23:00:37.594444 UTC,2025-02-17 03:00:37.594444 UTC,Zoom Meeting,Hands-on training session for new features,15,TRUE,2892.0791679598324,2025-01-01 23:00:37.594444 UTC
856583814,126591564,Product Roadmap Discussion,Customer Meeting,In-Person,Scheduled,2025-02-22 23:00:37.595216 UTC,2025-02-23 00:00:37.595216 UTC,Customer HQ,Technical architecture review,5,FALSE,,2024-12-26 23:00:37.595216 UTC
399897500,1180861141,Product Updates Webinar,Webinar,Virtual,Scheduled,2025-03-29 23:00:37.597516 UTC,2025-03-30 01:00:37.597516 UTC,Zoom Meeting,Interactive Q&A session with product team,40,FALSE,,2024-11-21 23:00:37.597516 UTC
966077109,1439420165,Success Review,Customer Meeting,Virtual,Scheduled,2025-03-26 23:00:37.598284 UTC,2025-03-27 00:00:37.598284 UTC,Zoom Meeting,Technical architecture review,3,FALSE,,2024-11-24 23:00:37.598284 UTC
437687582,895334175,Implementation Planning,Customer Meeting,Virtual,Scheduled,2025-04-16 23:00:37.598947 UTC,2025-04-17 00:00:37.598947 UTC,Zoom Meeting,Review current implementation and discuss next steps,4,FALSE,,2024-11-03 23:00:37.598947 UTC
32266240,81801061,Product Roadmap Discussion,Customer Meeting,In-Person,Scheduled,2025-01-31 23:00:37.600868 UTC,2025-02-01 00:00:37.600868 UTC,Customer HQ,Review current implementation and discuss next steps,2,FALSE,,2025-01-17 23:00:37.600868 UTC
1062776358,1439420165,Industry Summit,Conference,Virtual,Scheduled,2025-02-02 23:00:37.601558 UTC,2025-02-03 07:00:37.601558 UTC,Zoom Meeting,Regular scheduled meeting,95,FALSE,12368.76597331638,2025-01-15 23:00:37.601558 UTC
1779071902,1157138452,Implementation Planning,Customer Meeting,In-Person,Scheduled,2025-03-06 23:00:37.602451 UTC,2025-03-07 00:00:37.602451 UTC,Customer HQ,Review current implementation and discuss next steps,3,FALSE,,2024-12-14 23:00:37.602451 UTC
93749410,1439420165,Admin Console Workshop,Training,Virtual,Scheduled,2025-01-29 23:00:37.605288 UTC,2025-01-30 03:00:37.605288 UTC,Zoom Meeting,Deep dive into advanced functionality,15,TRUE,1887.1088029847058,2025-01-19 23:00:37.605288 UTC
865989697,840859815,Best Practices Session,Webinar,Virtual,Scheduled,2025-02-17 23:00:37.606066 UTC,2025-02-18 01:00:37.606066 UTC,Zoom Meeting,Learn best practices from industry experts,27,FALSE,,2024-12-31 23:00:37.606066 UTC
1255431720,2138075717,Product Roadmap Discussion,Customer Meeting,Virtual,Scheduled,2025-03-08 23:00:37.606771 UTC,2025-03-09 00:00:37.606771 UTC,Zoom Meeting,Technical architecture review,3,FALSE,,2024-12-12 23:00:37.606771 UTC
1004300461,81801061,Advanced User Training,Training,In-Person,Scheduled,2025-02-20 23:00:37.607409 UTC,2025-02-21 03:00:37.607409 UTC,Customer HQ,Deep dive into advanced functionality,6,TRUE,3036.4119946282017,2024-12-28 23:00:37.607409 UTC
1171963450,840859815,Industry Summit,Conference,Hybrid,Scheduled,2025-02-01 23:00:37.609367 UTC,2025-02-02 07:00:37.609367 UTC,HQ + Zoom,Regular scheduled meeting,84,FALSE,20153.560071635235,2025-01-16 23:00:37.609367 UTC
164511533,1157138452,Advanced User Training,Training,In-Person,Scheduled,2025-04-16 23:00:37.610042 UTC,2025-04-17 03:00:37.610042 UTC,Customer HQ,Deep dive into advanced functionality,6,TRUE,4768.220348990572,2024-11-03 23:00:37.610042 UTC
1978490986,1608037409,Partner Conference,Conference,In-Person,Scheduled,2025-03-21 23:00:37.610828 UTC,2025-03-22 07:00:37.610828 UTC,Customer HQ,Regular scheduled meeting,95,FALSE,11566.122913641328,2024-11-29 23:00:37.610828 UTC
1926771882,1050508733,Success Review,Customer Meeting,In-Person,Scheduled,2025-02-10 23:00:37.611622 UTC,2025-02-11 00:00:37.611622 UTC,Customer HQ,Review current implementation and discuss next steps,5,FALSE,,2025-01-07 23:00:37.611622 UTC
494750830,1439420165,Best Practices Session,Webinar,In-Person,Scheduled,2025-02-03 23:00:37.613704 UTC,2025-02-04 01:00:37.613704 UTC,Customer HQ,Learn best practices from industry experts,36,FALSE,,2025-01-14 23:00:37.613704 UTC
1747034871,1157138452,Product Updates Webinar,Webinar,Virtual,Scheduled,2025-04-18 23:00:37.614399 UTC,2025-04-19 01:00:37.614399 UTC,Zoom Meeting,Learn best practices from industry experts,21,FALSE,,2024-11-01 23:00:37.614399 UTC
857468305,1826904509,Industry Trends Webinar,Webinar,In-Person,Scheduled,2025-01-27 23:00:37.6172 UTC,2025-01-28 01:00:37.6172 UTC,Customer HQ,Join us for updates on new features and roadmap,31,FALSE,,2025-01-21 23:00:37.6172 UTC
703119893,1816148921,Q1 2024 Business Review,QBR,Virtual,Scheduled,2025-04-17 23:00:37.618097 UTC,2025-04-18 02:00:37.618097 UTC,Zoom Meeting,Regular scheduled meeting,8,TRUE,,2024-11-02 23:00:37.618097 UTC
955784082,742365891,Q3 2024 Business Review,QBR,In-Person,Scheduled,2025-03-01 23:00:37.61875 UTC,2025-03-02 02:00:37.61875 UTC,Customer HQ,Regular scheduled meeting,8,TRUE,,2024-12-19 23:00:37.61875 UTC
1563246580,1608037409,Annual User Conference,Conference,Virtual,Scheduled,2025-03-30 23:00:37.620576 UTC,2025-03-31 07:00:37.620576 UTC,Zoom Meeting,Regular scheduled meeting,66,FALSE,26995.411679341505,2024-11-20 23:00:37.620576 UTC
927997825,643793315,Implementation Planning,Customer Meeting,In-Person,Scheduled,2025-04-17 23:00:37.62142 UTC,2025-04-18 00:00:37.62142 UTC,Customer HQ,Technical architecture review,3,FALSE,,2024-11-02 23:00:37.62142 UTC
